0,1,2,3
-0.024705536663532257,0.9890097379684448,-0.4827498644590378,-0.06615824358803886
0.0008967407047748566,0.4988931715488434,-0.13866980208290947,-0.02886694073677063
0.03208177670454367,0.9980584979057312,-0.5914641401984475,-0.6135206123193105
0.22334309314426623,0.5773801565170288,-0.12202386345182147,-0.05112262566884359
-0.0026259779930114745,,-0.5674796998500824,-0.021131165325641632
0.4713755640490302,0.9867843985557556,-0.5295891761779785,-0.24303973466157913
0.2342494957976871,,-0.1274734480040414,0.34879952669143677
0.9807627939042591,-0.9643172323703766,0.3599347518040584,0.1760599442890712
0.6592296679814657,0.027922555804252625,-0.45004013180732727,-0.012567847967147827
0.995695948600769,0.9931294023990631,-0.15953888211931502,-0.14563552772297578
0.9873749732971191,-0.06614905595779419,-0.04009338219960531,0.19253160953521728
0.3983724355697632,-0.3161523938179016,-0.9667384525140127,-0.1309729435227134
0.266800290062314,0.2668442461225722,-0.6846349984407425,-0.3440250277519226
0.4944987438973926,-0.996938943862915,-0.7619173705577851,0.13446814673287527
-0.11413066951852095,0.334783136844635,-0.3929460942745209,0.20175912380218505
0.41502400636672976,-0.4468674063682556,-0.8009548087914785,0.29247111082077026
0.6346655704758384,0.18441479206085204,-0.7051941677927971,-0.1072274645169576
0.48376424113909405,0.24125232299168906,-0.3301924467086792,-0.1878231316804886
0.6626958250999451,-0.034397125244140625,-0.40403468906879425,0.06699663400650024
0.37232895294825236,-0.48983483016490936,-0.9607055683930715,-0.30806026856104535
-0.06651098961415498,-0.1829655647277832,-0.22030993700027465,-0.9064221580823263
0.3738303418670382,-0.988751232624054,-0.8321346441904703,0.04241761565208435
0.25380096512456096,,-0.8914342224597931,0.9045801361401876
0.3593458358583779,,-0.4437740072607994,-0.18841774463653566
0.31373620884759085,-0.9931498169898987,0.20211073160171508,-0.061692837406607234
-0.12795035541057587,-0.0006226301193237305,-0.5422232200702032,-0.03242678502026726
0.3482056140899658,0.9579400420188904,-0.9852532744407654,-0.42847710102796555
0.456319526831309,-0.6087973475456238,-0.64786142652685,0.05286174385171188
0.3910305261611938,,-0.3886474221944809,0.15021214385827383
0.7403006593386332,0.20067652066548666,-0.7163739885602679,0.380067024912153
0.8488333076238632,0.899140402674675,-0.9794194102287292,-0.2301542071195749
0.7561821062117815,0.9859330058097839,-0.7411421404944526,0.2503507733345032
0.13747790631125956,0.18966514468193055,-0.09905828748430524,0.2958236336708069
0.2887325712612697,,-0.3611631691455841,-0.08437663979000515
0.34578998684883117,0.9971254467964172,-0.9890397489070892,-0.979003111521403
0.3856112498503465,0.49517586827278137,0.05557901660601298,0.11631428111683238
0.2842094711959362,0.9688353389501572,-0.5935143553293668,0.09493169784545899
0.4902285411953926,-0.09116017818450928,-0.7528104499766701,-0.20356163879235586
0.27342943634305683,0.9735900561014811,-0.48341887527041966,-0.1034450199868944
0.37994835009941685,0.1466667413711548,0.9573054313659668,-0.49273387410423974
0.42733155764066255,0.6293447396971963,0.19886843115091324,0.20503450291497366
0.1323665505961368,-0.10934263467788696,-0.5452502792080244,-0.06661136282814874
0.6530642211437225,0.3358422517776489,-0.6989599970670847,0.22316976693960336
0.7908279233508639,0.722835762160165,-0.2586278095841408,0.16312130093574523
0.11914317475424872,0.9956457018852234,-0.557785560687383,0.00060272216796875
0.14062997273036412,-0.4636819064617157,-0.21616464853286743,0.42594298294612337
0.016287565231323242,0.9955418109893799,-0.9604492783546448,0.14540979862213135
-0.0462342103322347,0.9440164417028427,-0.43335025012493134,-0.04349041978518168
0.15274952352046967,0.9926213026046753,-0.46768420934677124,-0.13891600307665372
0.44411803917451337,0.995980978012085,-0.0018666088581085205,-0.08699814762387957
-0.10369688868522645,0.6890966892242432,-0.9937467575073242,-0.9403982162475586
0.4300860677446638,0.9748531460762024,0.0012877881526947021,0.1811413884162903
0.5991034865379333,-0.5249835252761841,-0.987556517124176,0.980467677116394
0.5981373906135559,,-0.13380280562809535,-0.2638222575187683
0.9956956803798676,0.01965475082397461,0.0022472739219665527,0.03177732229232788
-0.9975383281707764,0.998754620552063,-0.49739979207515717,-0.589868712425232
0.9949566423892975,,,-0.329605092604955
0.6923210365431649,,-0.13533449172973633,-0.5773924112319946
0.5080535411834717,,-0.9937951366106669,0.9350654780864716
0.5095853275722928,-0.6559820771217346,0.3265004621611701,0.28851044178009033
0.02680887281894684,0.9975821375846863,-0.00641922652721405,0.2894565363725026
0.9811588674783707,,-0.1432102680206299,-0.538734769821167
